"Taxon ID","Genome ID","Genome Name","Antibiotic","Resistant Phenotype","Measurement","Measurement Sign","Measurement Value","Measurement Unit","Laboratory Typing Method","Laboratory Typing Method Version","Laboratory Typing Platform","Vendor","Testing Standard","Testing Standard Year","Computational Method","Computational Method Version","Computational Method Performance","Evidence","Source","PubMed"
747,"747.3002","Pasteurella multocida CM2023-0265-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","amikacin","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","cephalexin","","<=0.5","<=","0.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3002","Pasteurella multocida CM2023-0265-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3012","Pasteurella multocida CM2022-0178-1","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","amikacin","","==32","==","32","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","gentamicin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","cephalexin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","chloramphenicol","","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3013","Pasteurella multocida CM2021-0114-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3004","Pasteurella multocida CM2023-0137-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","cefovecin","Intermediate","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","pradofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3019","Pasteurella multocida CM2019-0891-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3001","Pasteurella multocida CM2023-0277-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3001","Pasteurella multocida CM2023-0277-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
