taxon_id,name,rank,species_taxon_id,species_name,genus_taxon_id,genus_name
1160728,Salmonella enterica subsp. diarizonae serovar 38:z10:z53,no rank,28901,Salmonella enterica,590,Salmonella
1160729,"Salmonella enterica subsp. diarizonae serovar 61:k:1,5,7",no rank,28901,Salmonella enterica,590,Salmonella
1160736,Salmonella enterica subsp. enterica serovar Bispebjerg,no rank,28901,Salmonella enterica,590,Salmonella
1160739,Salmonella enterica subsp. enterica serovar Carrau,no rank,28901,Salmonella enterica,590,Salmonella
1160745,Salmonella enterica subsp. enterica serovar Fulica,no rank,28901,Salmonella enterica,590,Salmonella
1160750,Salmonella enterica subsp. enterica serovar Istanbul,no rank,28901,Salmonella enterica,590,Salmonella
1160751,Salmonella enterica subsp. enterica serovar Itami,no rank,28901,Salmonella enterica,590,Salmonella
1160758,Salmonella enterica subsp. enterica serovar Madelia,no rank,28901,Salmonella enterica,590,Salmonella
1160765,Salmonella enterica subsp. enterica serovar Sanjuan,no rank,28901,Salmonella enterica,590,Salmonella
1160769,Salmonella enterica subsp. enterica serovar Worthington,no rank,28901,Salmonella enterica,590,Salmonella
1160774,"Salmonella enterica subsp. indica serovar 11:b:1,7",no rank,28901,Salmonella enterica,590,Salmonella
1160778,"Salmonella enterica subsp. salamae serovar 58:l,z13,z28:z6",no rank,28901,Salmonella enterica,590,Salmonella
1161392,Staphylococcus aureus NN54,strain,1280,Staphylococcus aureus,1279,Staphylococcus
1162296,Klebsiella pneumoniae subsp. pneumoniae DSM 30104 = JCM 1662 = NBRC 14940,strain,573,Klebsiella pneumoniae,570,Klebsiella
1162297,Klebsiella pneumoniae subsp. pneumoniae LCT-KP214,strain,573,Klebsiella pneumoniae,570,Klebsiella
1162302,Corynebacterium diphtheriae bv. mitis str. NC03529,strain,1717,Corynebacterium diphtheriae,1716,Corynebacterium
1163386,Escherichia coli LCT-EC106,strain,562,Escherichia coli,561,Escherichia
1163391,Escherichia coli O111:H11 str. CVM9545,strain,562,Escherichia coli,561,Escherichia
1163392,Pseudomonas aeruginosa ATCC 14886,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163393,Pseudomonas aeruginosa ATCC 25324,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163394,Pseudomonas aeruginosa ATCC 700888,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163395,Pseudomonas aeruginosa E2,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163396,Pseudomonas aeruginosa CI27,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163397,Pseudomonas aeruginosa CIG1,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1163738,Escherichia coli O26:H11 str. CVM9952,strain,562,Escherichia coli,561,Escherichia
1163747,Salmonella enterica subsp. enterica serovar Bareilly str. 2780,strain,28901,Salmonella enterica,590,Salmonella
1163749,Staphylococcus aureus subsp. aureus LCT-SA112,strain,1280,Staphylococcus aureus,1279,Staphylococcus
1165093,Streptococcus pneumoniae CCCB,no rank,1313,Streptococcus pneumoniae,1301,Streptococcus
1165939,Escherichia coli O111:H11 str. CVM9455,strain,562,Escherichia coli,561,Escherichia
1165940,Escherichia coli O103:H25 str. CVM9340,strain,562,Escherichia coli,561,Escherichia
1165941,Escherichia coli O103:H2 str. CVM9450,no rank,562,Escherichia coli,561,Escherichia
1165942,Escherichia coli O111:H8 str. CVM9602,strain,562,Escherichia coli,561,Escherichia
1165943,Escherichia coli O111:H8 str. CVM9574,strain,562,Escherichia coli,561,Escherichia
1165944,Escherichia coli O111:H8 str. CVM9634,strain,562,Escherichia coli,561,Escherichia
1165945,Escherichia coli O111:H8 str. CVM9570,strain,562,Escherichia coli,561,Escherichia
1165946,Escherichia coli O111:H11 str. CVM9534,strain,562,Escherichia coli,561,Escherichia
1165947,Escherichia coli O111:H11 str. CVM9553,strain,562,Escherichia coli,561,Escherichia
1165949,Escherichia coli O26:H11 str. CVM9942,strain,562,Escherichia coli,561,Escherichia
1165950,Escherichia coli O26:H11 str. CVM10021,strain,562,Escherichia coli,561,Escherichia
1165951,Escherichia coli O26:H11 str. CVM10026,strain,562,Escherichia coli,561,Escherichia
1165952,Escherichia coli O26:H11 str. CVM10030,strain,562,Escherichia coli,561,Escherichia
